,Tweet
568,"@otokita 必ずしも良いとは思ってなくて、
・プラス面：組織が引き締まる
・マイナス面：対立陣営が盛り上がる、優秀な人材の損失

松井さんもそれで政治家引退となりました
ただそれによって若手の台頭が早まった思います
もし吉村さんが代表を辞めても次の優秀な方々が脚光を浴びるチャンスとも言えます"
569,"この場合は政治に関わるからという理由があるけど、パッと見、件名だけ見たらもうこじれまくっているなぁとしか見えなかったｗｗｗ

まぁこれで結局さらにこじれるんだろうけどねぇ・・・ https://t.co/m0iDK7EznI"
570,"赤ちゃんのオムツを買った消費税で得た財源で
国の政治家や国会議員は利権や中抜きして世界第3位の給料もらってるねんな〜
賃金の平均が下がってて
この不景気なのに税収が最高記録とかおかしいもん〜"
571,@Narodovlastiye 災害は毎年繰り返しやって来る。何回も同じ目にあっても、又、やられる愚を繰り返す政治屋と霞ヶ関は国賊、反日猛毒である。
572,法律的にであれ、倫理的にであれ、自分の信じる正義的にであれ、「正しい」の基準を明確にしないまま社会や政治を語るお陰で、いらん所でこじれている会話のなんと多いことか。
573,@RusEmbassyFXXK 元は一緒やん。政治的な絡みでこーなってるだけ
574,"政治家は北朝鮮が大好きだし警察はヤクザが好きだね。

支持率落ちたら北朝鮮叩きをしだす。警察もヤクザネタにはすごく食いつくし一般人がやっても見逃すような些細な罪でも引っ張る。"
575,政治家なんかどうせ遊べないんだから平均年収ぐらいでいいだろなんでそんな無駄に金抱えてんだよボケが
576,グンディのグンディによるグンディのための政治
577,めちゃくちゃ論点がズレてる。政治家がこれだもんな…状況が改善するはずがない。 https://t.co/XKfh8CvfQE
578,"危機感からRTします

政治や政策に対し、通常支持者の範疇を超えた、過剰な便宜がはかられてきた疑いを抱いてます。

特に憲法改正草案は、
""勝共連合の思い通りに作られ、大多数の国民の人生と現行憲法の理念を踏みにじるもの"" に見えます。
もし仮にそうならば、強引な改憲は国の乗取りと同義では？ https://t.co/MvUXfAFsuO"
579,”死んだ者を取り返す方法があれば、戦争は終わるだろう”（スタンリー・ボールドウィン：イギリスの政治家・首相）
580,うーん。
581,"🇯🇵ムン・ジェイン政権の統計捜査疑惑、「かつての各政権では民間との乖離は少なかったのにムン政権では2倍や4倍に」との指摘🇯🇵
👇
https://t.co/Syp4yvYTlj

#保守派
#愛国派
#日本人 
#日本
#右派
#言論人
#論客
#保守言論
#保守系政治家
#政治家
#政治
#相互100
#フォロバ100"
582,"🇯🇵ゼレンスキー「支援は慈善ではなく投資！」米国議会「拍手！（画像」トランプ長男「ｾﾞﾚﾝｽｷｰは国際福祉の女王（意味深」ゼレンスキー「欧…🇯🇵
👇
https://t.co/rCuBK30D7C

#保守派
#愛国派
#日本人 
#日本
#右派
#言論人
#論客
#保守言論
#保守系政治家
#政治家
#政治
#相互100
#フォロバ100"
583,"物事は初めはきまって少数の人によって、

ときにはただ一人で始められるものである。

-　ガンジー　-
（インドの弁護士、宗教家、政治指導者 / 1869～1948）"
584,"まさに今日、政府が示した原発政策の大転換について速報解説です。脱炭素のなかで原発重視を避けては通れないことは明らかでしたが、安倍・菅両政権でも出来なかった政治判断に岸田総理が踏み切った形です。

安全保障問題しかり、「捨て身」ともとれる政治判断が続きます。
https://t.co/7LtXe001zd"
585,うぢの出身の政治家や芸能人は正直あんまし多ぐねぇんだけども、作家、漫画家、音楽人、芸術家だのの文化人に関してはやだらど多い傾向にあります。それでも他県さ比べれば有名人の割合は少ねがもさねばって、天才、鬼才と呼ばれるような一風変わった人をポロッと輩出すのが、うぢの特徴がもしれねな。
586,子供達が小学生になる頃にはきちんとした性教育を受けられる社会になってて欲しいって思うけど、今の日本と頭の硬い連中ばかりが集まる政治じゃ無理だよね😞今後何十年か後にはきっと日本消滅してるよね💦人口海外にながれすぎてさ。
587,"これデマですよ
工藤雪枝って、雅子さまの友人を騙り儲けている人間なのに、SNSでは悪口とデマしか垂れ流さない。

あれは韓国寄りの発言ではなく、政治とは別にして国際平和の観点から平等に理解していかなくてはならない、と言う話。 https://t.co/CI6MGwBC0C"
588,平野啓一郎さんも書いてたけど自民の政治家って誰かの家族であること以外何の存在意義がないからね。自立した個人で考えられるとまずいんだろ。 https://t.co/K3E7UtcaRL
589,@nikone_25 @takkky31227 今度から大きいの買ってやってみます☺️👍 https://t.co/d9BZuUTxKy
590,"@fujiccopanko 起動→軌道、でした。

その上に軍拡のための大増税と日銀の利上げでさらに多くの国民が擦りつぶされそうです。棄民政策ここに極まれり。政策というか、そもそもこの国には政治がない状態です😨"
591,"@oppaiippaioppi @kazumakoizumi @67e38wJWOo2lQCm 私のほうが「個人宅を地図で示す、「上級国民」「クレーマー」などとYoutubeで騒ぎ立たてることは「違法・不当」な行いではないとお考えですか？」の回答を頂いていないのですが？

この件は、政治倫理条例に反するのではないかとして対応が検討されているようですね。

https://t.co/Iw0tJUxPG4"
592,政治にとって決定的な手段は暴力である
593,"自民党（の一部？）が自分たちの既得権益を守るためにアメリカに対して過剰に妥協することと引き換えにそれらを得てきたことが理由です。
日本の有権者たちが、アメリカと交渉する上での整合的な優先順位を政治家たちに対して自ら示すことを怠ってきた結果です。
「全部よこせ」では何も得られません。 https://t.co/klnFwMulHK"
594,"ウクライナとロシアの戦争は、ちょっと。。。わからない。長期化する戦争になるわけだけど。。。。まるで、永遠に戦争するような感じがあり。。。
  
でも、どうして、戦争以外で、解決できないのか。政治のわからない馬鹿な私には、そこがどうも。。。"
595,@konotarogomame お父さんの肝移植ドナーになった経験から、どうすれば日本の移植件数が増やせるか、政治家としてぜひ声をあげていただきたい。
596,"〉子ども手当は民主党マニフェストに提示され、月額二万六千円支給とされた。しかし、財源問題などのために実際には一万三千円の支給となった... 本当はぼくは三万円って言ったんです... フランスは円換算して三万円だったんです... それで出生率が回復したんです。
『職業政治家  小沢 一郎』p. 97"
597,"本当に悔しいよ。
何年もかけて進めてきたのに。
どうみたってプーチンさんは親日の方だったと思う。アメリカ国民がバイデンを選んだのが間違いだったのかもしれないが
すぐ故安倍元総理の話に持っていくのを辞めたいけど、故人が人生をかけて残してくれた財産を活かせない国の政治家は一体どうなのか"
598,元NHK堀潤氏登壇！日本最大級の若者×政治イベント「若者超会議2015」開催！https://t.co/jXmVg4aggv
599,薗浦前議員ら3人を略式起訴、政治資金規正法違反の罪 東京地検特捜部＝3年後復活許すなよ・・
600,"@indkouchya ガソリン、相変わらず高いな！

補助金って、便乗値上げして、企業の利益にする為の政治献金の御礼返しか？

二重課税、便乗値上げ、お客である国民を苦しめるのがガソリン元売会社は楽しいのか？

私はドMではない、ドSでもないが、ガソリン安くするのが社会的使命なのを忘れるな‼️"
601,公明党よ、新たな国家主義、権威主義の動きに対して立ち上がれ！ https://t.co/KsOQwkdEm7
602,"自分でほぼ中道かぁ…
海外のネオコンや宗教右派がかなり右だからこう出るのかねー？
伝統、文化は大事にするけど、平等は守るられるべきで、表現や性に関しては自由だからかなー

---
わたしに一番近い政治思想は「中道主義」だよ！あなたは？ https://t.co/xbEBS3WLNw #8values #8valuesJa https://t.co/LLKlK2Y8iy"
603,"@aiO319 三段構えありがとう〜‼️🥰🥰
私もなずなちゃんのなずなちゃんによるなずなちゃんのための政治を始められるくらいすき🥰🥰🥰
来年もよろしくね(^_-)-☆"
604,"倒れそうどころか、次々倒れていってますよね。

教員に対してと同様、直接人に相対する仕事に就く人を大切にしてこなかったこの国の政治の当然の帰結。

国はちゃんと支援しろ！ https://t.co/A1TVEhHBmO"
605,"万一、今後変動金利が上がれば絶対に政治に文句を言う人が現れるんだろうなと‥

変動か固定は自分で選んだのだから自己責任が当たり前。

私は一括で返せるキャッシュが無いのに家は買いません😓

35年ローン、、、長いですよ、、、35年は、、

35年前、、私生まれてなかった、、"
606,"「僕たちの世代は諦めてしまったから。非常識なやつらに主導権を渡してしまって、でも正しいことをしてくれるだろうと思いこんでいたのさ」
「でも僕の子供たち若い世代は、街で抗議し、政治に関与するということがどれだけ重要かということを認識しているんだ。素晴らしいことだ」
トムヨーク"
607,"説得力の無い政治家である岸田総理
情けない総理だな。
広島でまんじゅう食べてワイドショー見ると現実がわかるとアドバイス。

首相 大雪予想地域は外出控えて  https://t.co/LNiaPRYV7R"
608,日本国憲法は占領憲法であり、日本を１００年かけて完全弱体化させるための マッカーサー維新の中核だった。戦後６０数年で、みごとに日本弱体化に成功した。マッカーサー維新がいかに完璧だったかは今の日本の政治を見れば一目瞭然であり今の日本人を見渡せば、なるほどと納得できるというものだ。
609,"@nikkei しかし科学を知らないという政治家が多すぎ。
こんなパネルなんかつけるより余ってる石油
ガスで発電しろよ。植物は二酸化炭素を欲しがってる
のに。動物は二酸化炭素の塊の野菜を食って生きてる
のに、肝心の野菜向けの二酸化炭素をどんどん出して
あげろ人の吐く息は二酸化炭素。植物の吐く息は酸素"
610,"@ojimakohei 判断が遅いなー
それでも政治家？"
611,ネオ・ハリントニアンは『オセアナ共和国』の議論を応用し英国古来の国制の中でも特に王政と貴族政に注目しました。貴族政が王政に対して優位に立つことで政治の安定を保つことができると主張したんです。後の議会主権確立の歴史はネオ・ハリントニアンの狙い通りとも言えるんですね。
612,"原発政策まで正式決定しちゃってもう岸田君のやりたい放題だね
金利を上げて増税のアドバルーンを上げて野党は何やってんのよ
結局、野党が弱いと間抜けな政府の愚策が全て通って国民が割を食うのだよね
ホント国民が真面目に政治を考えて投票しない結果だね
#岸田に殺される 
https://t.co/UbsHEXkwSG"
613,"@ronpahei @livedoornews そうですね。
仰る事はありがたいですが、D Mですか？
私別に大した事言えないし、（調査が進んだら言える事あるが）政治や歴史の話題を細々と言うだけなので期待に応えられるか分からないですが、何らかそちらの興味のある話を振ってもらえれば出来る限りお返しします。それで良いならお願いします。"
614,"@merjune3 政治家の大切なとこだよね!
親父があれですから"
615,鶴保氏くら替え出馬案が浮上　自民、衆院和歌山1区補選 | 2022/12/22 - 共同通信 https://t.co/vxtfJ6tatJ
616,"FNN、FNS、フジテレビ、フジテレビ系列、フジサンケイグループはいらない。今すぐ消えてなくなってもらいたいです。
自民党と公明党、維新はいらない。自民党と公明党の政府はいらない。安倍.菅自公政治、岸田自公政権、岸田文雄はいらない。今すぐ消えてなくなってもらいたいです｡今すぐ政権交代だ｡ https://t.co/lBh7Kns1Ab"
617,"あれマッポ屋の利権だけどできるかしらね
ぜひとも刑法175条撤廃のために表自の政治家さんには頑張ってもらいたいけれども
&gt;&gt;RT"
618,"@bigmartube 元々、宗教や神や霊などは
愛する人が亡くなった悲しみを処理する為の概念だし
それを政治家が利用しただけです。なので自分で自分を怖がってるだけですよ👍"
619,政治家志望だったら馴れ合いでも発言は気をつけろよ😅 https://t.co/2YyidbOF0y
620,@himasoraakane 政治家よりも強いマニフェスト持ち。
621,"厚生労働省は、介護保険料や自己負担の引き上げなどについて、来年も議論を継続夏までに結論を出す

負担の増加ありきではなく議論を
新しく税金を投入するなど

夏迄にまた新税懸念も
#荒川区 #足立区

#65歳以上負担の介護保険料
など制度見直し議論継続決定 |#NHK #渋谷区 https://t.co/UCuRs7XWmT"
622,・俳優・タレント・歌手）岸清一（弁護士）田畑政治（朝日新聞記者）酒井政利(音楽プロデューサー)サトウサンペイ(漫画家)2018年西日本豪雨で亡くなった方藤島メリー泰子（ジャニーズ事務所名誉会長）須田正己(アニメーター）2021年8月11日からの豪雨で亡くなった方笑福亭仁鶴(落語家生活小百科）ジャ
623,"@fruit_milk_kan 政治と宗教と野球の話は大手を振ってするもんじゃない
喧嘩になるからね"
624,"@natsumeneko0 少なくとも与野党問わず変な考えの政治家がいっぱい可視化されたのは同意です
下手すりゃ大麻合法化すら推し進める政治家いそうで怖いところ"
625,せんせーのメンバーで今国際政治ch見てる人たくさんいそう
626,"自民党内での衝突だから対策も難しそう。

https://t.co/m6mK1fYQlr"
627,日本の政治家みたいな扱いされてるの可哀想
628,"色んな人がいて感情は揺れるけど
早く所得制限撤廃されて、Twitterのプロフィールから外したい。
叶えば、平和に前みたいなご機嫌ツイートだけする。

でも、石を投げられた時に相手を憎んだり嫌いになったり責めたくなるけど
本質はいがみ合うように仕向けた「政治」が悪い。忘れないようにしたい。"
629,"原発の安全性は置き去りにするが
医療技術の進歩にはブレーキ💦
責任逃れの役人と政治家はアウト💦 #医療承認"
630,マイナンバーでネット投票とかリアルタイム支持率反映とか全国民の投票で政治できるようになればいいのになるわけないからやっぱ政党作るしかないんかなぁ
631,若草のシャルロット https://t.co/87miDbMPqb
632,地方の一次産業が栄えるイメージがある。 https://t.co/efKNrCqC0r
633,"COP15の注目度もそうだけど、この国は根本的に政治の仕組みを変えないともうダメかも。
少なくとも経産省と環境省は一体となってGXを進める必要があるはず。お金の集め方も使い方も間違ってる😮‍💨
--
FoE Japan声明「原子力と化石燃料推進のGX方針に抗議」 https://t.co/K5Ikt46zdx @FoEJapanより"
634,"私自身が政治的なツイートがあったので
個人様を積極てきにフォローしてこなかった
人間嫌いとかじゃないから気にしないでください。
(嫌いだったら政治のことなんか関心ないと思う)"
635,"米国議会で必死の演説をするゼレンスキー大統領。一方、誤魔化した政治資金で銀座の女の子と遊ぶ日本の政治家。
　　　情けない❗️ https://t.co/qZ5lldd6iI"
636,"@koma_331 配信、おつこまーでした!
随分ラフな格好の政治家ですよねぇ…でも国民からの受けはいいかもですが。
資金も着実に増えてますし、フロアも盛り上がっていますから世界制服も夢では無さそうですねぇ！まずは政治家から抱き込んでいく政策かな…？
次の配信も楽しみにしています。"
637,"守るべきものはきちんと守っていく変えるべき事は恐れずに変えていく

その守るべきものを勘違いをせずに素人感覚を忘れない様にしないとね御歳95歳の人生の大先輩の言葉が…

深くてずっしり重かった…"
638,"＃なんて年だ
多分
テキトーだけど30％位の
政治家・富裕層・大企業の人は
なんも　感じて無い
多分
テキトーだけど70％位の
国民が
そう　思ってる
私も　70％ https://t.co/l92n8SqAI1"
639,"@jijicom 被害者救済法案は穴だらけです

かつて悪質商法で解散目前まで行きましたが「政治の力」で生き永らえました

このままでは、被害者が救済されないばかりか

新たな被害者がうまれます

負の歴史は繰り返してはいけません

統一教会の解散を"
640,衆議院の優越:内閣不信任決議→衆議院のみの権限
641,原発の処理水問題、モリカケなどでマスコミがまともに報道しないの明白だからね・・・。
642,"SDGsと地球規模な持続可能性に力をいれるのも結構ですけど、自分達の足元の社会の持続可能性も大事なんじゃないですかねぇ。政治家や官僚の皆さん。
今に追われるのが精一杯の余力のない社会、ゆとりや余裕といったもののない社会には未来への余地などありはしないんですよ。"
643,@MMM140806 日本人の半分が政治に無関心で投票にすら行かない。無条件で自民党の今の経済政策、デフレでも税金をさらにむしり取ることを容認するバカ国民どもに自覚を促します。お前ら！ボケーっとしとったらケツの毛までむしり取られるぞ！いい加減いつまで政治を人任せにするんだ！政治は生活そのもの。よろしく
644,"事実だとしたらアウトだね。
後継者として秘書官にしたけど、足を引っ張るようでは後継者以前に政治家になってはいけないね。
政治家になったとしても、蛙の子は蛙の子みたいにザイム真理教の信者として教祖様(財務省)に従う…ダメだこりゃ😑 https://t.co/BKh34Wqnmu"
645,"見覚えのある論調だと思ったら、やはり自衛隊批判の常連清谷氏だった。
指摘そのものは理解できる部分もあるが、相変わらず自衛隊批判の度が過ぎている。
兵器調達や防衛産業の諸問題は、武器禁輸や防衛費の自粛といった政治面の問題が大きいのではないか。

#Yahooニュース
https://t.co/TtxUb6pF5v"
646,"#キングメーカー

金大中と影で暗躍した選挙参謀との関係性、熾烈な選挙戦の裏側を描く実話を元にした政治劇

重厚さの中で小気味よい編集と印象的な演出のセンスが光る

大義と手段のジレンマ、光と影、切実な野心と眩しい憧憬の入り混じった参謀チャンデの感情の行方がドラマチック（ﾛﾏﾝﾁｯｸ) https://t.co/GeIP0vBmvR"
647,【中国海外警察】問題で「護る会」が高市早苗氏と政府を動かす！！参政党の「質問主意書」だけでは政治は動かない！！「護る会は何もやっていない」と言う... https://t.co/wwZnrW2UoM @YouTubeより
648,@buchibuchier @tantanyatokyoto 宏池会のホープが未成年女性と淫らなことをやられるのは岸田氏は絶賛されているんですね💩 その日暮らしの底辺にいる国民からすれば、税金で好き勝手に遊びに使う政治家は 💩💩 岸田氏も同じく💩💩 吉川、政治家辞めろ。ブタ箱 入れ
649,イギリス海軍空母部隊による飛行船基地爆撃についてはふれられているでしょうか? https://t.co/keMgdoyfSj
650,政党から政治家への使い道報告不要のお金、元は税金じゃないの？…各党の反論、説明は：東京新聞 TOKYO Web https://t.co/jxZwKbXXly
651,"JR中央線｢中古マンション｣が安い駅ランキング！ 特集一覧. 2023大予測｜政治・経済編. 新着あり · 企業 ...
リンク：https://t.co/lpvlcTs6X1
タ　グ："
652,自分の政治的意見が中立だとは思ってないが、流石に偏ってるかそうで無いかぐらいの判断はできる
653,"@ojimakohei もう遅いです。もはや何をしようと、貴方はとっくに政治家として信用されてませんよ。
貸借対照表や定款が黒塗りであることを全く意に介さないような態度だったじゃないですか。「のり弁ゼロ」の公約を実現済みと謳っておきながら。"
654,政治家は何にお金を使うのか？：日本の政治資金収支報告書は穴だらけ https://t.co/rAuPkGTZHu
655,なんとか3までこぎつけたが間に合うのかこれ
656,@myamaguchi15 @miyakosyn_35201 今日本を守れるのは政府のどこの機関でどの省庁なのか、どの政治家なのか、みんなでタッグを組まないと戦争せずして金で中国に日本を乗っ取られる、至急取り組んでほしい。とりあえず自民党の窓口に意見します！行動せねば…
657,政治家の注目が集まってる責任を果たしました🥸
658,シャヘドを使ってウクライナの防空の穴を探してる 小泉 悠×東野篤子×高橋杉雄「大忘年会2022」 #国際政治ch 135 / ニコ生視聴中 https://t.co/9HUJCnlR7l
659,@Narodovlastiye 今の政治屋は災害の発生が嬉しくて仕方がない。夏の台風による水害、土砂崩れ、冬の雪害の発生マスゴミはヒステリックに煽りまくり、被害者に同情するふりをする。腹のなかでは楽しみ、嘲笑っている。政治家と霞ヶ関は災害の事前対策に金も努力もせず、自然災害を強調しなて、愚民の目をそらしている。
660,"@z0TugxqHyj5Pxmt @goheavenjapan @dictator5353 @RBBJL7ZvJWWmaG9 やっぱりなぁ
残念だよ😢"
661,上昇婚+非下方婚。稼げる女のカネで稼げない男を救えないのなら、女がカネ稼いでも社会全体の利益に直接影響せず、世帯格差が拡大する一方。使うべき女性資源を温存していては、景気が良くなるチャンスも無駄になりがち。マスコミ政治家インテリが少子高齢化を本気で解決しようとしていない。 https://t.co/udx4bhXk97
662,"これって、どうして高須克哉院長街宣になってるんですか？

あなた方が仕掛けた活動なのに、何処までもあなた方は被害者意識しかお持ちではありません。公職者を志されるのであれば、いっそ真相解明にご尽力されては如何でしょうか？
それとも、真相解明したら政治活動に支障でも？ https://t.co/QvqpIMNjnB"
663,@sharenewsjapan1 恐怖政治の得意技。情報非公開としてやりたい放題すること。ロシアみたいになるかもね。
664,官房機密費1日307万円使い続けた菅氏 後年公表の仕組みを | | 小池晃 | 毎日新聞「政治プレミア」 https://t.co/OwqyA2cXpO
665,政治家たちが特定の団体から不適切と思われるような支援を受けても、それはその個人や団体の腐敗でしかない。問題なのはその腐敗を分かっていながら、一人ひとりの力なんて大したものでないと諦めて投票にも行かず批判しかしないことではないか？
666,@mrx_tama_wixoss 連邦政府の高官共とか政治家には特に。
667,"この乱立気味だと自民党になる。
市原市議選が6月にあるから少数政党もそこでの当選を狙ってという事だろう。 https://t.co/de3OKMTSp1"
668,"@ishimoto4 小池百合子の責任逃れには辟易します。
全部現場のせいにして自分は逃げる姿勢は政治家として最悪。
東京都民はいい加減にしろよ💢"
669,"@himasoraakane 暇空さんって政治家適正あるんだよな。
「やる」って言ったことを四の五の言わずやるところに政治家としての資質が問われるんだけど、それが暇空さんにはある。

まあご本人は政治家なんてやらないかと思うけど、その世界を見てみたい気もする。"
670,"@myamaguchi15 再生可能エネルギーって再生できないものを破壊して作ってる愚かな行為、、、
やっぱりこれは環境問題の話しではなく政治問題ですね。文明が発達しながら文化が堕落していく"
671,"@gggenx @cW4GFSMv43tb9IL たとえ戦争犯罪人でも、祖父の罪をその子や孫に問うのは道理的に間違ってる、と以前の私は考えていました。

だが今は違う認識です。
なぜなら、その戦犯の売国思想を金銭の土台と政治力と共に世襲として代々受け継ぎ、今だに戦勝国側に貢ぐ事を続けるのが使命の家系もあるのだと気付かされたからです"
672,政治家に定年を。
673,"@JPkyunkyun 実は政治結社（的なもの）を作ろうと考えている
君も入らないか"
674,政治について何も知らないのに自分が政治に口を出せると思ってるやつの何と多いことか
675,"F・ルーズベルト(1882-1945)米
「大西洋憲章」
第32代アメリカ大統領。戦後の国際構造について、英のチャーチルと協議した「大西洋憲章」で有名。また、ケインズの助言を受けて「ニューディール政策」を行った。"
676,戦後日本のパヨクで日本に投げやりな空気の核にあるもの。  反米感情を、全体主義者、勢力に政治利用されていることへの無意識レベルの苛立ち。  日本人なんだから、日本に立ち戻って日本から考えたらいい。
677,何となく曖昧な政治的スローガンや単なる一般論だけなら大した必要性はなく、わざわざ選挙の前に言うべきことではないし無駄である。
678,"【教育勅語〜後半〜】
勉学に励み職能を身につけること
知識を養い才能を伸ばすこと
公共の利益になる務めに励むこと
憲法や法律を守り社会の秩序に従うこと
危機のときは自発的に国のために奉仕し、皇室を助けること

基本的にいいこと言ってる。若干政治っぽくてアレだが。"
679,戦後日本のパヨクで日本に投げやりな空気の核にあるもの。  反米感情を、全体主義者、勢力に政治利用されていることへの無意識レベルの苛立ち。  日本人なんだから、日本に立ち戻って日本から考えたらいい。
680,@ppsh41_1945 悪夢の民主党政権と言われてきたが、今の自民党政権は更に酷い。今の日本は政治が全く機能していない。日本は坂を転がり落ちるどころか、崖から真っ逆さまに落下している状況にある。
681,水道は地方公共団体が直接供給することが多い。役所の中に水道局や水道部が設置され光栄企業会計として運営される。これに対しガスや電気は民間の株式会社を地域独占の公営企業として認め、料金については政府が直接に規制するという形を取る。
682,"＃財務省が日本を潰す
日本に財務省がある限り日本が世界で１番貧しい最貧国になるのは間違いない‼️情けない😵防衛、教育、社会保障等の政策に財源が必要になる‼️税金を財源にするくそ財務省が存在する限り国民に回る金がない無くなる😱😭回る金がないのに政治家や富裕層が大多数の金を吸い上げる😱😭"
683,ここ1年Twitterを見てて思うことは皆それぞれのパラレルで生きてるなと思う。ある人はずっとコロナの内容を語り、ある人は政治を語り、ある人は心理を語る。それぞれの世界が有るが、全く見てない人にはその世界は存在しない。凄く簡略化したけど次元の違いはこういう事なのだと思う
684,人は仕事がないと政治に関わり始める
685,皇道とは地上を皇（すべ）る道である。主師親の道である。經世濟民そのものである。
686,"日本書紀編纂者の邸宅？　奈良市中心部で大型建物跡
https://t.co/A1HmxuciT6
「この場所では遷都の直後、4町分が一つの宅地として利用されていたと推定。それだけ広大な宅地が与えられるのは最高クラスの政治家か天皇の皇子に限られ、その中でまだ邸宅の場所が分かっていない、舎人親王邸の可能性」"
687,"@livedoornews 利権のための官僚。
まさしく自民党政治のあらわれ。"
688,"大雪リスクを考えず、オンラインでできることをリアルにするから大迷惑！だから日本は衰退するのです。政治がダメなんじゃなく国民が愚か。オンラインでできることはオンラインで！
https://t.co/816EExPQvl"
689,"【無料！田邉塾の要点復習ドリル！】
＜学系その2＞
・政治学⇒https://t.co/J8PvRaPdOq
・行政学⇒https://t.co/xQZeg0qJaZ
・社会学⇒https://t.co/JqMHdMUjjN
・国際関係⇒https://t.co/WJdrVjiNsb"
690,一歩前進 https://t.co/fkXgFnwsPN
691,最近人気の漫画がアニメ化する時はNHKが咬んでるからな。フジテレビや電通は昔からだし。アニメ業界も政治に食われてしまったのだと思ってる。
692,@partyhike あなたが政治家になったら？
693,"Colaboの件、都政与党の都民ファは明らかに及び腰。あれだけ「ノリ弁ゼロ」と言いながら、自分に矛先が向かうと平気で真っ黒の資料を出す。暇空氏は都を提訴するそうだから、法廷で徹底的にやるしかない。

木下富美子氏のこともあったし、いち都民として、都民ファの政治姿勢は全く支持できない。 https://t.co/phQI0Vp2m0"
694,"トルコ・アーリア主義という政治思想も提唱者がオスマン帝国に亡命したシュラフタ身分出身のポーランド人なので、ポーランド・ナショナリズムの流れを色濃く汲んでいるんですよね。
亡命ポーランド人がトルコ近代化に果たした役割は様々な面で大きく、ここに連動する二つの衰退国家史の面白さがある https://t.co/maMj4LHcOY"
695,"#アシタノカレッジ
最近、政治資金についてすっぱ抜かれてたのって茂木さんだっけ？"
696,@MOJ_HOUMU よく我が国は「加害者に甘く　被害者に厳しい」と言われているが、こんな加害者だけを擁護するイベントばかり開催するのも　その表れに他ならない😡
697,"文化的に日本は外国に比べておっくれてるぅー
って言う奴ら
法整備が遅れてる。とは絶対に言わないよね
法務省？内閣？政治家？仕事しろ"
698,@ogino_otaku おぎの先生のような考え政治家はほとんど居ないでしょうから、一般市民が一揆でも起こさねば無理でしょうなぁ‥。
699,波取り記者の情報収集とロビー活動はすごい。Twitterで政治家の筆頭秘書とゴルフをしたのをつぶやいたらその秘書に連絡が行き「堀江さんと仲イイんですか？」と電話がかかってきたらしい。
700,"【選挙に出た六角精児】
六角政治"
701,"デイトレ速報 : フジテレビ、政治部記者が岸田政権の総理周辺を籠絡か
https://t.co/K5nWsWOsWL"
702,"反発している人はフロァー外の人です。俗に言うガヤの人達です。動物愛護をまっすく見ていない人と思います😊
政治的に偏った人達です🚩Ｑ"
703,自己中心で物事を考え行動する人は、決まって人生の敗者になります
704,無用なトラブルを避けるために、政治的な話題には中立な立場で居るのが、生主としても、社会人としても大事だよ。あ、後者は 引きこもりのお兄ちゃんには関係ないと思うけどね。
705,東京大空襲や原爆のように、悪くもない日本人を無差別殺人して、それを正当化するために、70年以上も日本を悪者にしたのですね。HGQのイケない教育です。純正日本人の政治家さん官僚さん、それらを直すために立ち上がって下さい。神に嫌らわれたエセユダヤが真正ユダヤの日本人に原爆を落としました。 https://t.co/t4B1l3tGPM
706,外務省だけは公文書が有権者の、国の財産であるということを理解している。これが他の官庁に広がるかどうかは政治の意識次第。https://t.co/oTtoTjYxF2
